450807	УПРОСТИТЬ - сделать более простым, уменьшить сложность чего-л.
406905	СЕДЛООБРАЗНЫЙ - имеющий форму седла.
253516	ОБКАТЫВАНИЕ - действие по знач.
272028	ОТЦЕПЛЕНИЕ - действие по знач.
231422	МУХОМОР - ядовитый гриб сем.
140015	ДИЛИЖАНС - многоместная карета, запряженная лошадьми, для регулярной перевозки пассажиров и почты (применялась до развития железных дорог и автотранспорта).
110828	БОРОДАВЧАТЫЙ - покрытый бородавками, небольшими круглыми наростами.
150735	ЗАГИБАНИЕ - действие по знач.
131528	ГЛИСТ - червь, паразитирующий во внутренностях человека и животных.
241805	НАШИТЬ - пришить поверх чего-л.
135906	ГУСЯТНИЦА - работница, ухаживающая за гусями.
223812	МАУЗЕР - род автоматического пистолета.
267604	ОТДЕЛЬНОСТЬ - свойство по прил.
148514	ЖИЛИЩЕ - помещение для жилья; дом, квартира и т.
443126	ТЩЕСЛАВИЕ - стремление к славе, почестям, почитанию.
436205	ТЕСТООБРАЗНЫЙ - похожий на тесто.
221817	МАЛЕЙШИЙ - превосх.
231222	МУСКАТЕЛЬ - сорт сладкого виноградного вина.
202612	КАНИСТРА - бак с герметической крышкой для различных жидкостей (бензина, смазочных масел и т.
103520	АМОРТИЗАТОР - устройство, смягчающее действие толчков или ударов (в машинах, аппаратах и т.
428108	СТРАНИЦА - одна сторона листа бумаги (в книге, тетради).
160225	ЗВОНОК - металлический колокольчик, а также прибор, устройство для подачи звуковых сигналов, напоминающих звук колокольчика.
474112	ЩЕЛОЧИТЬ - прибавлять во что-л.
434231	ТАЩИТЬСЯ - тянуться по земле; волочиться.
227205	МИНДАЛЕВИДНЫЙ - похожий по форме на миндальный орех.
106927	БЕЗБОЯЗНЕННЫЙ - не знающий боязни, страха; бесстрашный.
326422	ПОЛНОПРАВНЫЙ - обладающий всеми законными правами.
463108	ХУЛА - резкое осуждение, порочащие речи, брань.
202016	КАЛАНЧА - дозорная вышка пожарной части.
420421	СОСАТЕЛЬНЫЙ - относящийся к сосанию.
367234	РАСТЕРЯТЬ - потерять по небрежности одно за другим.
230027	МОРОЗОУСТОЙЧИВОСТЬ - свойство по знач.
361721	РАЗМОРОЗИТЬ - дать возможность оттаять чему-л.
126211	ВЫКРАШИВАНИЕ - действие по знач.
439819	ТРАНСЛЯЦИОННЫЙ - относящийся к трансляции.
304811	ПЕРЕБРОСАТЬ - бросая, переместить всё, многое; перекидать.
456914	ФЛАНГ - левая или правая сторона шеренги, строя, фронта, расположения войск.
114320	ВДОВЕЦ - мужчина, не вступивший в другой брак после смерти жены.
259018	ОДА - стихотворение в торжественном, приподнятом тоне в честь какого-л.
338417	ПРЕССОВАТЬ - подвергать давлению, сжатию, обработке прессом.
233114	НАВЕРХ - на верхнюю часть чего-л.
119001	ВНУТРЕННОСТЬ - пространство внутри чего-л.
130324	ГЕЕННА - по религиозным представлениям, место вечных мучений (преимущественно огнем) душ умерших грешников.
357113	ПЮРЕ - кушанье или приправа к кушанью из протертых или размятых овощей, фруктов.
150504	ЗАВОЗНЫЙ - привозный.
263809	ОРГИЯ - в древней греции: празднество в честь бога вина и веселья диониса.
348912	ПРОИЗВОДИТЕЛЬНЫЙ - создающий, производящий что-л.
405804	СВЯЗКА - действие по глаг.
109618	БЛАГОУСТРОЙСТВО - действие по знач.
270131	ОТПРАВИТЕЛЬ - тот, кто отправляет что-л.
103910	АНТАГОНИСТИЧЕСКИЙ - полный антагонизма, непримиримо враждебный.
132615	ГОЛОВОЛОМНЫЙ - требующий большой сообразительности; очень сложный, трудный.
327423	ПОЛУСИДЕТЬ - сидеть, сильно откинувшись и опираясь на что-л.
139721	ДИАСКОП - оптико-механический прибор для проецирования с увеличением изображений прозрачных оригиналов (диапозитивов, диафильмов) на экран.
142220	ДОЛГОЛЕТИЕ - долгая жизнь.
203424	КАРМАНЬОЛА - французская народная революционная песня-пляска (впервые прозвучала в париже вскоре после взятия дворца тюильри 10 авг.
162410	ЗУБОСКАЛЬСТВО - насмешка, высмеивание.
205818	КЛИМАТ - многолетний режим погоды, свойственный той или иной местности на земле и являющийся одной из ее географических характеристик.
214733	КУЛИЧ - сладкий сдобный высокий хлеб цилиндрической формы (по православному обычаю такой хлеб выпекается ко дню пасхи).
272511	ОТЪЕМНЫЙ - такой, который отделяется, снимается.
357618	РАБСТВО - исторически первая и наиболее грубая форма эксплуатации, при которой раб наряду с орудиями производства является собственностью своего хозяина — рабовладельца.
164811	ИЗМОЛОТЬ - смолоть всё до конца.
130036	ГАРМОНИКА - духовой музыкальный инструмент, состоящий из двух дек, снабженных сквозными металлическими язычками и клавиатурой к ним и соединенных складчатыми раздвижными мехами.
344706	ПРИСУТСТВОВАТЬ - находиться, быть где-л.
117807	ВИСОК - боковая часть черепа от уха до лобной кости.
229912	МОРЕ - часть мирового океана, более или менее обособленная сушей или возвышенностями подводного рельефа.
161304	ЗЛОКАЧЕСТВЕННЫЙ - очень вредный, опасный, представляющий угрозу для жизни.
238705	НАРАСПЕВ - растягивая слова, приближаясь в произношении их к пению.
163627	ИЗБЫТОЧНОСТЬ - свойство по знач.
459809	ХИМИЗИРОВАТЬ - осуществить (осуществлять) химизацию чего-л.
325712	ПОЛЕЗТЬ - начать совершать действие в соответствии со знач.
111903	БРЫЗГАТЬ - разбрасывать, с силой извергать капли жидкости, искры, мелкие частицы чего-л.
371205	РЕФЛЕКТОР - отражатель лучей, исходящих от источника света.
108814	БЕСЧИСЛЕННЫЙ - неисчислимый, многочисленный.
370001	РЕЗНОЙ - относящийся к резанию, резьбе (в 1 знач.
422329	СПИРИТИЗМ - мистическое течение, основанное на вере в возможность общения с душами умерших.
324508	ПОКАЧИВАТЬ - время от времени, слегка качать.
433614	ТАЛИК - участок оттаявшей почвы или горной породы в зоне вечной мерзлоты.
244717	НЕИЗМЕННОСТЬ - свойство по знач.
374022	РУЛЬ - устройство для управления движением судна, самолета, автомобиля и т.
423320	СПРЯМИТЬ - сделать прямым, уничтожив извилистость, кривизну.
426212	СТЕРЕОБАТ - ступенчатое основание храма или колоннады в античной архитектуре.
401934	САМОЛЕТ - летательный аппарат тяжелее воздуха для полетов в атмосфере с помощью двигателей и крыльев.
441904	ТРУДОЛЮБИВЫЙ - отличающийся трудолюбием.
453513	УТОПИЧНОСТЬ - свойство по знач.
151133	ЗАГРАНИЧНЫЙ - привозимый из-за границы; иностранный, иноземный.
240507	НАТЕЧЬ - втекая, стекая куда-л.
139908	ДИКОСТЬ - свойство по прил.
126717	ВЫМЫСЕЛ - создание воображения, фантазии.
217724	ЛЕСОПУНКТ - предприятие, ведущее заготовку леса (во 2 знач.
468203	ЧИТАТЕЛЬ - тот, кто читает, кто занят чтением каких-л.
144019	ДОТЯНУТЬСЯ - вытягиваясь или протягивая что-л.
122303	ВПОЛЗТИ - ползком проникнуть внутрь чего-л.
107605	БЕЗУКОРИЗНЕННЫЙ - не заслуживающий укора, порицания; безупречный.
223305	МАСЛО - жировое вещество, получаемое из молока домашних животных, из семян, цветов или плодов некоторых растений и из веществ минерального происхождения.
402314	САМОСУД - самочинная расправа без ведома властей, суда с человеком, уличенным или заподозренным в каком-л.
302301	ПАРЕНИЕ - действие по глаг.
227227	МИНИАТЮРИСТ - художник, рисующий миниатюры (в 1 и 2 знач.
460512	ХЛОПКОРОБ - тот, кто занимается разведением хлопчатника.
105508	БАГУЛЬНИК - вечнозеленый низкий ядовитый кустарник сем.
435114	ТЕМП - степень быстроты исполнения музыкального произведения.
102735	АЙВА - южное плодовое дерево сем.
109114	БИСИРОВАТЬ - исполнить (исполнять) на бис.
353528	ПРОТИРЩИК - рабочий, занимающийся протиркой чего-л.
122019	ВОШЬ - мелкое бескрылое насекомое, паразитирующее на теле человека и животных.
330818	ПОРУЧИТЕЛЬ - лицо, поручившееся за кого-л.
413006	СЛАВЯНОФИЛЬСТВО - одно из направлений общественной и философской мысли россии в середине 19 в.
108020	БЕРЕЧЬ - содержать в целости, сохранности; хранить.
301420	ПАЛОЧКОВИДНЫЙ - имеющий вид, форму палочки.
303026	ПАСТОР - протестантский священник.
115528	ВЕСКОСТЬ - свойство по прил.
471910	ШИФРОВАЛЬНЫЙ - относящийся к шифрованию, шифровке.
426412	СТЕСНЕННОСТЬ - состояние по знач.
477821	ЯГНЕНИЕ - действие по знач.
114808	ВЕЛОГОНЩИК - участник велогонки.
265804	ОСТРОНОСЫЙ - с острым, тонким носом (о живых существах).
268738	ОТЛИВ - действие по глаг.
124719	ВЫВЕТРИТЬ - действием ветра, свежего воздуха удалить, заставить исчезнуть (запах, сырость и т.
351014	ПРОПИЛИТЬ - разрезать пилой что-л.
370101	РЕЗУС - обезьяна рода макак, обитающая в юго-восточной азии.
401808	САМОДЕЯТЕЛЬНОСТЬ - проявление личного почина, творческого начала в каком-л.
264321	ОСВОБОДИТЬ - сделать свободным кого-, что-л.
239705	НАСМЕХАТЬСЯ - делать кого-, что-л.
108443	БЕСПУТСТВО - крайне беспорядочная жизнь; непристойное поведение.
153133	ЗАКОСТЕНЕЛЫЙ - отвердевший, закостеневший.
454526	УШИРЕНИЕ - действие по знач.
358403	РАЗБИВКА - действие по глаг.
340807	ПРИЕМОЧНЫЙ - относящийся к приемке.
328405	ПОМОЛОТИТЬ - молотить некоторое время.
411909	СКОТИНА - четвероногие домашние сельскохозяйственные животные.
253019	ОБЕССОЛИВАНИЕ - действие по знач.
359829	РАЗГОВЕТЬСЯ - по прошествии поста поесть скоромной пищи (о соблюдающих пост).
327708	ПОЛЫНЬЯ - незамерзшее или уже растаявшее место на ледяной поверхности реки, озера, моря.
439910	ТРАНСПОРТИРОВОЧНЫЙ - предназначенный, служащий для транспортировки.
140907	ДОБРОВОЛЕЦ - человек, вступающий в армию во время войны по собственному желанию, добровольно.
329605	ПОПОЛНИТЬСЯ - стать более полным, увеличиться от добавления, прибавления кого-, чего-л.
139229	ДЕСЯТИГРАННЫЙ - имеющий десять граней.
472614	ШОРОХ - глухой звук, шуршание, легкий шум от движения, трения, соприкосновения чего-л.
410021	СИЯТЕЛЬНЫЙ - в дореволюционной россии: имеющий титул сиятельства.
138405	ДЕЛОВОЙ - связанный с делом (в 1 знач.
215429	КУРЬЕЗНОСТЬ - свойство по знач.
404312	СВЕРХСРОЧНЫЙ - длящийся сверх положенного срока.
259107	ОДЕЛИТЬ - дать что-л.
322923	ПОДЧИНЕНИЕ - действие по знач.
213524	КРОШЕ - крепкие крученые нитки.
467602	ЧЕХИ - нация, составляющая вместе со словаками основное население чехословакии, а также лица, относящиеся к этой нации.
135511	ГУБЕРНИЯ - основная административно-территориальная единица в россии с начала 18 в.
212029	КРАСИЛЬНЫЙ - относящийся к крашению.
478139	ЯКАНЬЕ - действие по знач.
202412	КАМЕЯ - камень или раковина с рельефной художественной резьбой, вставляемые в броши, кольца.
163819	ИЗВИВ - изгиб, извилина.
125021	ВЫГРАВИРОВАТЬ - сделать посредством гравировки (надпись, рисунок и т.
459123	ХАНДРА - мрачное, тоскливое настроение, тоска, уныние.
354010	ПРОФГРУППА - профсоюзная группа (входящая в состав первичной профсоюзной организации на предприятии, в учреждении и т.
404115	СВЕРЛО - режущий инструмент, вращением которого производят отверстия в металле, дереве и т.
223926	МАШИНА - механизм или совокупность механизмов, совершающие какую-л.
407318	СЕЛЬКОРСТВО - работа, обязанности селькора.
204830	КИНЕМАТИЧЕСКИЙ - относящийся к кинематике.
411530	СКОПАТЬ - копая, снять, срезать (выступ, неровность почвы).
476324	ЭПИЗОДИЧЕСКИЙ - предпринимаемый от случая к случаю, не систематический.
440837	ТРЕХДОЛЬНЫЙ - состоящий из трех долей, с тремя долями (преимущественно в специальной терминологии).
408827	СЗЫВАНИЕ - действие по знач.
114601	ВЕЗДЕХОД - автомашина, предназначенная для использования в труднопроходимой местности, на бездорожье.
201124	КАВАЛЬКАДА - группа всадников и всадниц на прогулке, а также вообще группа всадников.
349404	ПРОКВАСИТЬСЯ - стать квашеным, закиснуть до готовности.
124524	ВЫБРОСИТЬСЯ - прыжком броситься вниз откуда-л.
453707	УТРОМ - в утреннее время.
118525	ВЛОЖИТЬ - положить, поместить внутрь.
135206	ГРУЗИНЫ - нация, основное население грузинской сср, а также лица, относящиеся к этой нации.
328813	ПОНЕРВНИЧАТЬ - нервничать некоторое время.
473529	ШУЙЦА - старинное название левой руки.
407102	СЕКРЕТЕР - род письменного стола или шкафа с выдвижной или откидной доской для письма и ящиками для бумаг.
112907	БЫКИ - устои, промежуточные опоры моста и водосливных гидротехнических сооружений.
442016	ТРУХА - измельчившееся сено, солома.
110824	БОРОВИНКА - сорт яблони, а также ее яблоки кисло-сладкого, пряного вкуса.
344718	ПРИСУЩИЙ - свойственный кому-, чему-л.
271720	ОТТОРГНУТЬСЯ - оторваться, отделиться.
330208	ПОРЕБРИК - выступ, окаймляющий край тротуара, дороги и т.
133317	ГОРЕСТНЫЙ - полный горестей, горя; тяжелый.
410102	СКАБРЕЗНОСТЬ - свойство по знач.
429419	СТУДИЯ - мастерская художника или скульптора.
433815	ТАНБУР - струнный щипковый музыкальный инструмент с корпусом грушевидной формы, переходящим в длинную шейку (распространен в узбекистане, таджикистане и соседних странах востока); тамбур.
152007	ЗАЖЕЧЬСЯ - вспыхнув, начать светить; загореться.
156115	ЗАПРОДАЖНЫЙ - относящийся к запродаже, связанный с ней.
460628	ХЛОРИТОВЫЙ - содержащий хлориты (в 1 знач.
370628	РЕНТГЕНОВСКИЙ - относящийся к рентгеновским лучам.
246924	НЕПРИГОДНОСТЬ - свойство и состояние по знач.
168307	ИСПОЛКОМ - исполнительный комитет.
233006	НАВАЛЯТЬ - изготовить валянием в каком-л.
231705	МЫЛЬНИЦА - футляр или коробочка для мыла.
120605	ВОЛОС - роговое нитевидное образование, вырастающее на коже человека и животных.
114420	ВДЫХАНИЕ - действие по знач.
358611	РАЗБОРЧИВЫЙ - строгий, требовательный, взыскательный при выборе кого-, чего-л.
160125	ЗВЕРОВОДЧЕСКИЙ - относящийся к звероводству, связанный с ним.
113701	ВАНИЛИН - душистое вещество, содержащееся в плодах ванили или полученное искусственным путем.
252731	ОБЕЛИТЬСЯ - стать белым; побелеть.
476732	ЭСТАКАДА - строительное сооружение в виде моста, служащее для поднятия вверх путей сообщения, для перехода или переезда через путь, для причала судов, а также для загрузки и выгрузки чего-л.
304702	ПЕРЕБОЙ - неравномерность ритма биения сердца, работы механизма и т.
423216	СПРИНЦЕВАНИЕ - действие по знач.
249212	НЕФТЕХРАНИЛИЩЕ - сооружение с резервуарами для хранения нефти.
137731	ДЕЗИНСЕКЦИОННЫЙ - относящийся к дезинсекции.
369111	РЕВАНШИРОВАТЬ - взять (брать), осуществить (осуществлять) реванш.
462323	ХРАБРЕЦ - храбрый человек; смельчак.
124131	ВТЯЖНОЙ - вбирающий, втягивающий в себя.
357324	ПЯТИСТИШИЕ - стихотворение или строфа из пяти стихов.
454835	ФАКТ - истинное событие, происшествие, явление.
140202	ДИРХЕМ - денежная единица марокко.
474920	ЭКОНОМЕТРИЯ - наука, изучающая конкретные количественные закономерности и взаимосвязи экономических объектов и процессов с помощью математических и статистических методов и моделей.
233518	НАВЫПУСК - не заправляя в голенища сапог (о ношении брюк), не заправляя под пояс брюк или юбки (о ношении рубашки, кофты).
308114	ПЕРЕНАПРЯЧЬ - слишком сильно, чрезмерно напрячь.
416416	СНЕГОПАД - выпадение снега (обычно в большом количестве).
337901	ПРЕЛЬЩЕНИЕ - действие по знач.
272714	ОФРАНЦУЗИТЬ - привить кому-л.
416435	СНЕЖНИЦА - вода от таяния снега, образующаяся весной на поверхности льда.
363801	РАКЕТА-НОСИТЕЛЬ - многоступенчатая ракета для выведения в космос полезных грузов (искусственных спутников земли, космических кораблей, межпланетных станций и т.
451303	УРОДСТВО - прирожденный физический недостаток организма.
107821	БЕЛОТЕЛЫЙ - с очень белым телом.
314019	ПЛЕТЬ - кнут из перевитых ремней или веревок.
266812	ОТВЕЯТЬ - очистить веянием; провеять.
132514	ГОЛОВА - верхняя часть тела человека, верхняя или передняя часть тела животного, содержащая мозг.
233901	НАГОРЬЕ - обширный участок земной поверхности, высоко поднятый над прилегающими пространствами и характеризующийся сочетанием плоскогорий, горных массивов и долин.
244620	НЕЗНАЧАЩИЙ - не имеющий серьезного, большого значения; несущественный, незначительный.
165003	ИЗНЕЖЕННОСТЬ - свойство по знач.
435729	ТЕРМОМЕТР - прибор для измерения температуры.
436706	ТИРЕ - знак препинания в виде длинной горизонтальной черточки (—).
164009	ИЗВОРОТЛИВЫЙ - способный к ловким и быстрым движениям; увертливый.
357302	ПЯТИКЛАССНЫЙ - имеющий пять классов.
425312	СТАТИКА - раздел механики, изучающий условия равновесия тел под действием сил.
231601	МУШТРА - метод военного обучения, основанный на механической дисциплине и бессознательном заучивании приемов военного дела, а также само это обучение.
357009	ПЫШНОГРУДЫЙ - с пышной грудью.
220136	ЛОТОС - южное земноводное растение с красивыми крупными цветками и съедобными плодами и корневищами.
410717	СКЕПТИК - последователь скептицизма (в 1 знач.
402403	САМОУВЕРЕННОСТЬ - свойство по знач.
128308	ВЫСПРАШИВАНИЕ - действие по знач.
113130	БЮСТ - скульптурное изображение верхней части человеческого тела (по грудь).
402816	САНТИМЕТРОВЫЙ - длиной в один сантиметр.
226744	МИКРОФОН - прибор, преобразующий звуковые колебания в электрические (применяется при передаче звуков на большие расстояния или для их усиления).
451403	УРУГВАЙЦЫ - народ, основное население уругвая, а также лица, относящиеся к этому народу.
303804	ПЕДУЧИЛИЩЕ - педагогическое училище (среднее учебное заведение, готовящее учителей начальной школы, а также воспитателей детских садов).
351208	ПРОПОВЕДНИК - распространитель какого-л.
332025	ПОСРАМИТЬ - навлечь позор, бесчестье, срам на кого-, что-л.
132413	ГОДОВОЙ - относящийся к целому году; получающийся к концу года, в итоге за год.
239205	НАРЯДУ - одинаково, на одинаковых правах, условиях; наравне.
249016	НЕУРОЖАЙНОСТЬ - свойство по знач.
436818	ТИФ - общее название нескольких острых инфекционных заболеваний: сыпного, возвратного, брюшного тифа и паратифов.
360134	РАЗДАРИТЬ - раздать постепенно всё, многое в качестве подарков.
427218	СТОЛКНУТЬ - толкая, толкнув, сдвинуть с места или заставить упасть сверху вниз.
224425	МЕДЯНКА - неядовитая змея сем.
474821	ЭКИПИРОВАТЬСЯ - запастись (запасаться), снабдиться (снабжаться) всем необходимым снаряжением, обмундированием и т.
466519	ЧЕРНИЛЬНИЦА - специальный сосуд для чернил, в который макают перо, когда пишут.
466126	ЧЕРВИВЕТЬ - становиться червивым.
467623	ЧЕШУЯ - твердые пластинки, защищающие тело некоторых позвоночных животных (рыб, ящериц, змей).
114613	ВЕКСЕЛЕДАТЕЛЬ - тот, кто дает вексель.
160002	ЗВАНЫЙ - получивший приглашение; приглашенный.
139511	ДЕЦЕНТРАЛИЗАЦИЯ - система управления, при которой часть функций центральной власти переходит к местным органам самоуправления.
401815	САМОДОВОЛЬНЫЙ - уверенный в своих достоинствах, преуспевании и поэтому довольный собой.
255620	ОБОРОНЧЕСТВО - политика защиты буржуазного государства и интересов национальной буржуазии, проводившаяся оппортунистическими партиями ii интернационала во время первой мировой войны под лозунгом «защиты отечества» и означавшая в действительности измену интересам рабочего класса.
219723	ЛОКАЛЬНОСТЬ - свойство по знач.
162008	ЗОЛОТОИСКАТЕЛЬ - тот, кто занят отыскиванием и добычей золота.
220006	ЛОПАТА - орудие с длинной рукояткой и широким плоским концом, служащее для копания земли, насыпания, сгребания чего-л.
137646	ДЕГУСТИРОВАТЬ - произвести (производить) дегустацию.
305515	ПЕРЕГНУТЬ - согнуть под углом, вдвое.
318501	ПОДДЕРЖКА - действие по знач.
336021	ПРЕВРАТНОСТЬ - свойство по знач.
318622	ПОДЕРЖАТЬСЯ - некоторое время держаться (в 1, 3, 4, 5, 6 и 7 знач.
148430	ЖИЗНЕСТОЙКОСТЬ - свойство по знач.
116207	ВЗАИМОСВЯЗЬ - взаимная связь, общение, связь между двумя или многими лицами, организациями, предметами или явлениями.
474527	ЭВОЛЮЦИЯ - процесс изменения, развития кого-, чего-л.
327324	ПОЛУОКРУЖНОСТЬ - кривая линия, представляющая собой половину окружности.
262535	ОПОКА - ящик без дна и верха для изготовления литейной формы.
158630	ЗАТРЕПЕТАТЬ - начать трепетать.
462625	ХРОМ - химический элемент, твердый металл серо-стального цвета (употребляется при изготовлении твердых сплавов и для покрытия металлических изделий).
222833	МАРГАНЕЦ - химический элемент, тяжелый металл серебристо-белого цвета.
374101	РУМБА - танец четырехдольного размера, быстрого темпа, а также музыка к этому танцу.
412527	СКУПЕЦ - скупой человек.
462328	ХРАМ - здание, предназначенное для совершения богослужений и религиозных обрядов.
303123	ПАТЕР - католический монах в сане священника, а также католический священник вообще.
408917	СИГАРЕТНИЦА - коробочка для сигарет.
307623	ПЕРЕМАНИТЬ - привлекая чем-л.
125220	ВЫДЕЛИТЬ - обособить, отделить от общего, целого; отобрать кого-л.
143008	ДОПЛАЧИВАНИЕ - действие по знач.
272608	ОТЯГОТИТЬ - сделать тяжелым или более тяжелым.
138001	ДЕКВАЛИФИКАЦИЯ - утрата квалификации, профессиональных знаний и опыта.
147108	ЖАЛОВАТЬСЯ - высказывать жалобы (в 1 знач.
238524	НАПУДРИТЬ - покрыть слоем пудры.
370108	РЕЗЬ - острая, режущая боль.
103447	АМБУЛАТОРИЯ - лечебное учреждение, оказывающее медицинскую помощь приходящим больным и на дому.
319701	ПОДЛОГ - подделка с целью обмана.
447016	УДОСТОВЕРИТЬСЯ - убедиться в достоверности чего-л.
339013	ПРИБИТЬСЯ - прикрепиться к чему-л.
308428	ПЕРЕОЦЕНИВАНИЕ - действие по знач.
460404	ХЛЕСТКОСТЬ - свойство по прил.
139301	ДЕСЯТКА - цифра 10.
209413	КОНТРАСТИРОВАТЬ - составлять контраст.
129630	ГАЗЕТА - периодическое издание, обычно ежедневное, в виде больших листов, освещающее текущие события в различных областях жизни, а также содержащее политические, критические и научно-популярные статьи.
